account_number,transaction_id,transaction_timestamp,transaction_amount,cr_dr_ind,New Beneficiary Flag,device_id,transaction_type_code
ACC000002,TXN0000000311,03/10/2023 07:17:12,3862.64,D,0,DEV0178,other1
ACC000007,TXN0000001975,03/10/2023 07:32:49,44871.86,C,0,DEV0098,other3
ACC000021,TXN0000006844,03/10/2023 08:03:53,19153.82,D,0,DEV0172,payment
ACC000015,TXN0000004479,03/10/2023 08:21:10,20322.6,D,0,DEV0003,other3
ACC000046,TXN0000015988,03/10/2023 08:30:52,31145.21,D,0,DEV0188,other3
ACC000027,TXN0000009051,03/10/2023 08:35:06,45569.55,C,0,DEV0068,ezpsa
ACC000036,TXN0000012416,03/10/2023 08:35:48,6482.94,D,1,DEV0131,nypy
ACC000024,TXN0000008101,03/10/2023 08:44:43,2809.4,C,0,DEV0078,jzzcsh
ACC000029,TXN0000009683,03/10/2023 08:46:16,17913.33,D,0,DEV0125,other1
ACC000016,TXN0000004922,03/10/2023 08:53:32,30842.9,D,0,DEV0102,ezpsa
ACC000006,TXN0000001591,03/10/2023 09:02:08,30297.33,D,0,DEV0103,transfer
ACC000045,TXN0000015501,03/10/2023 09:02:28,20692.6,D,0,DEV0139,transfer
ACC000016,TXN0000004920,03/10/2023 09:03:35,34222.12,C,1,DEV0160,other1
ACC000019,TXN0000005956,03/10/2023 09:05:15,5940.22,D,0,DEV0061,other3
ACC000032,TXN0000010980,03/10/2023 09:10:58,4969.41,D,0,DEV0154,payment
ACC000039,TXN0000013434,03/10/2023 09:17:42,23324.88,D,1,DEV0096,other2
ACC000016,TXN0000004917,03/10/2023 09:19:02,69710.67,C,0,DEV0102,jzzcsh
ACC000006,TXN0000001590,03/10/2023 09:23:12,28521.57,D,0,DEV0103,other3
ACC000046,TXN0000015990,03/10/2023 09:26:32,66580.0,C,0,DEV0190,transfer
ACC000028,TXN0000009305,03/10/2023 09:35:04,21269.35,C,0,DEV0101,jzzcsh
ACC000028,TXN0000009306,03/10/2023 09:46:16,12676.96,D,0,DEV0101,payment
ACC000006,TXN0000001592,03/10/2023 09:49:24,43211.7,C,0,DEV0103,other3
ACC000037,TXN0000012683,03/10/2023 10:14:00,42908.98,C,0,DEV0076,transfer
ACC000019,TXN0000005954,03/10/2023 10:15:00,5450.25,C,0,DEV0055,other3
ACC000028,TXN0000009303,03/10/2023 10:19:09,22808.54,C,0,DEV0101,other3
ACC000022,TXN0000007347,03/10/2023 10:32:43,5585.99,D,0,DEV0060,payment
ACC000042,TXN0000014305,03/10/2023 10:33:39,31980.24,C,1,DEV0011,jzzcsh
ACC000042,TXN0000014303,03/10/2023 10:41:25,14633.45,D,0,DEV0011,payment
ACC000037,TXN0000012682,03/10/2023 10:43:00,47178.46,C,0,DEV0076,ezpsa
ACC000022,TXN0000007349,03/10/2023 10:46:20,7761.95,C,0,DEV0112,payment
ACC000019,TXN0000005951,03/10/2023 10:48:06,8155.47,C,0,DEV0055,other3
ACC000007,TXN0000001974,03/10/2023 10:48:37,33453.38,D,0,DEV0098,payment
ACC000043,TXN0000014777,03/10/2023 10:48:43,14748.23,C,0,DEV0042,other3
ACC000028,TXN0000009302,03/10/2023 10:54:56,4800.4,D,1,DEV0101,other2
ACC000046,TXN0000015989,03/10/2023 11:03:34,45706.5,D,0,DEV0188,nypy
ACC000050,TXN0000017317,03/10/2023 11:14:25,20467.24,D,0,DEV0179,transfer
ACC000030,TXN0000010159,03/10/2023 11:26:06,36682.04,D,0,DEV0129,nypy
ACC000039,TXN0000013432,03/10/2023 11:28:54,13824.64,D,0,DEV0096,other3
ACC000007,TXN0000001973,03/10/2023 11:33:38,52668.01,D,0,DEV0098,other1
ACC000028,TXN0000009301,03/10/2023 11:35:21,21283.03,C,1,DEV0101,other1
ACC000006,TXN0000001589,03/10/2023 11:35:48,33066.48,D,0,DEV0150,transfer
ACC000034,TXN0000011651,03/10/2023 11:41:34,3641.86,C,0,DEV0088,transfer
ACC000036,TXN0000012417,03/10/2023 12:01:43,14150.22,D,1,DEV0131,ezpsa
ACC000014,TXN0000004130,03/10/2023 12:05:14,7202.45,D,0,DEV0045,other3
ACC000014,TXN0000004131,03/10/2023 12:12:16,11975.04,D,0,DEV0138,other3
ACC000030,TXN0000010156,03/10/2023 12:14:09,26242.77,D,0,DEV0129,other3
ACC000030,TXN0000010157,03/10/2023 12:26:50,57958.66,C,0,DEV0129,ezpsa
ACC000040,TXN0000013691,03/10/2023 12:28:07,16024.1,C,0,DEV0165,other3
ACC000030,TXN0000010154,03/10/2023 12:31:02,20766.08,D,0,DEV0129,transfer
ACC000039,TXN0000013435,03/10/2023 12:31:51,29554.41,C,0,DEV0096,ezpsa
ACC000003,TXN0000000570,03/10/2023 12:47:23,24382.2,C,0,DEV0113,ezpsa
ACC000029,TXN0000009684,03/10/2023 12:49:32,12261.13,D,0,DEV0125,nypy
ACC000043,TXN0000014776,03/10/2023 12:52:04,9039.32,D,0,DEV0186,payment
ACC000040,TXN0000013690,03/10/2023 12:56:24,37384.73,C,1,DEV0059,jzzcsh
ACC000035,TXN0000012020,03/10/2023 13:08:58,1613.35,C,0,DEV0005,other2
ACC000016,TXN0000004921,03/10/2023 13:17:31,62636.53,C,1,DEV0102,nypy
ACC000010,TXN0000002879,03/10/2023 13:18:06,41015.69,C,0,DEV0003,other3
ACC000013,TXN0000003870,03/10/2023 13:22:09,25897.89,D,0,DEV0104,payment
ACC000005,TXN0000001283,03/10/2023 13:23:46,3684.05,D,0,DEV0187,transfer
ACC000016,TXN0000004918,03/10/2023 13:26:07,31483.43,D,0,DEV0102,other2
ACC000008,TXN0000002234,03/10/2023 13:26:29,23280.24,D,0,DEV0184,ezpsa
ACC000016,TXN0000004919,03/10/2023 13:30:34,22601.51,D,0,DEV0160,other3
ACC000010,TXN0000002881,03/10/2023 13:31:12,32237.34,D,0,DEV0003,nypy
ACC000010,TXN0000002876,03/10/2023 13:43:22,31949.84,D,0,DEV0003,other3
ACC000010,TXN0000002882,03/10/2023 13:46:05,23917.51,C,0,DEV0003,other2
ACC000010,TXN0000002880,03/10/2023 13:55:15,36497.22,D,0,DEV0003,transfer
ACC000047,TXN0000016233,03/10/2023 14:04:46,4440.94,C,0,DEV0154,jzzcsh
ACC000022,TXN0000007348,03/10/2023 14:16:55,2870.07,C,0,DEV0112,other3
ACC000010,TXN0000002878,03/10/2023 14:23:32,49233.28,D,1,DEV0003,transfer
ACC000037,TXN0000012681,03/10/2023 14:40:55,58606.95,C,0,DEV0076,other2
ACC000031,TXN0000010484,03/10/2023 14:41:38,25879.16,D,0,DEV0135,other2
ACC000032,TXN0000010978,03/10/2023 15:00:49,7258.14,D,0,DEV0154,transfer
ACC000002,TXN0000000312,03/10/2023 15:10:04,4166.94,D,0,DEV0178,nypy
ACC000032,TXN0000010982,03/10/2023 15:25:12,12635.75,D,0,DEV0154,nypy
ACC000020,TXN0000006423,03/10/2023 15:35:41,17079.05,D,0,DEV0082,other1
ACC000020,TXN0000006424,03/10/2023 15:37:58,24208.51,D,0,DEV0175,ezpsa
ACC000020,TXN0000006422,03/10/2023 15:46:10,5967.16,D,0,DEV0175,other2
ACC000019,TXN0000005952,03/10/2023 15:50:09,1104.15,C,1,DEV0029,transfer
ACC000005,TXN0000001284,03/10/2023 15:54:06,4133.12,D,0,DEV0187,transfer
ACC000019,TXN0000005953,03/10/2023 15:55:07,3754.58,D,0,DEV0029,ezpsa
ACC000002,TXN0000000314,03/10/2023 15:58:56,10204.33,C,0,DEV0086,transfer
ACC000035,TXN0000012016,03/10/2023 16:00:43,1495.86,D,0,DEV0005,transfer
ACC000004,TXN0000000863,03/10/2023 16:05:49,52634.39,D,0,DEV0054,jzzcsh
ACC000034,TXN0000011653,03/10/2023 16:13:03,1466.96,D,0,DEV0026,ezpsa
ACC000004,TXN0000000862,03/10/2023 16:17:40,34329.82,D,0,DEV0054,payment
ACC000040,TXN0000013692,03/10/2023 16:31:10,20746.86,D,0,DEV0059,nypy
ACC000035,TXN0000012019,03/10/2023 16:37:14,1356.0,D,0,DEV0005,other1
ACC000050,TXN0000017316,03/10/2023 16:37:19,6259.69,D,0,DEV0090,nypy
ACC000035,TXN0000012018,03/10/2023 16:47:46,1117.29,D,0,DEV0186,other3
ACC000035,TXN0000012021,03/10/2023 16:47:50,1879.23,D,0,DEV0186,ezpsa
ACC000032,TXN0000010981,03/10/2023 16:51:53,10945.63,C,0,DEV0154,transfer
ACC000035,TXN0000012017,03/10/2023 16:52:43,739.19,D,1,DEV0005,payment
ACC000046,TXN0000015991,03/10/2023 17:06:48,27890.54,D,0,DEV0188,ezpsa
ACC000028,TXN0000009304,03/10/2023 17:11:32,13658.05,D,0,DEV0101,other2
ACC000030,TXN0000010158,03/10/2023 17:15:02,30394.26,D,0,DEV0129,jzzcsh
ACC000013,TXN0000003869,03/10/2023 17:17:56,22817.62,D,0,DEV0104,payment
ACC000018,TXN0000005578,03/10/2023 17:39:09,19964.26,C,0,DEV0110,transfer
ACC000018,TXN0000005579,03/10/2023 17:42:34,8952.02,D,0,DEV0164,other3
ACC000008,TXN0000002232,03/10/2023 17:44:47,19858.29,D,0,DEV0123,jzzcsh
ACC000006,TXN0000001593,03/10/2023 17:46:31,32913.13,D,0,DEV0103,nypy
ACC000001,TXN0000000007,03/10/2023 17:48:17,13728.9,D,0,DEV0074,other1
ACC000027,TXN0000009052,03/10/2023 17:48:45,45060.87,C,1,DEV0106,nypy
ACC000008,TXN0000002235,03/10/2023 17:56:25,13404.24,C,0,DEV0184,payment
ACC000034,TXN0000011654,03/10/2023 17:56:58,2179.54,C,0,DEV0033,jzzcsh
ACC000050,TXN0000017314,03/10/2023 18:13:48,28397.94,D,0,DEV0179,nypy
ACC000002,TXN0000000313,03/10/2023 18:14:17,4031.67,D,0,DEV0178,payment
ACC000050,TXN0000017313,03/10/2023 18:18:11,26145.7,C,0,DEV0090,other1
ACC000045,TXN0000015499,03/10/2023 18:29:46,10560.89,D,0,DEV0139,other3
ACC000040,TXN0000013689,03/10/2023 18:34:12,10361.61,D,0,DEV0059,transfer
ACC000050,TXN0000017312,03/10/2023 18:38:11,14207.22,C,0,DEV0090,other2
ACC000019,TXN0000005957,03/10/2023 18:47:25,5095.17,D,0,DEV0029,other2
ACC000043,TXN0000014778,03/10/2023 18:52:11,18150.79,C,0,DEV0042,ezpsa
ACC000027,TXN0000009050,03/10/2023 18:52:28,42183.34,D,0,DEV0106,other3
ACC000013,TXN0000003868,03/10/2023 18:59:38,29738.1,D,0,DEV0104,other3
ACC000045,TXN0000015503,03/10/2023 19:03:16,13479.45,D,0,DEV0139,other3
ACC000015,TXN0000004477,03/10/2023 19:04:27,43066.41,C,1,DEV0199,other1
ACC000023,TXN0000007698,03/10/2023 19:07:15,33837.88,C,0,DEV0005,ezpsa
ACC000010,TXN0000002877,03/10/2023 19:07:49,41743.19,D,0,DEV0003,other1
ACC000009,TXN0000002656,03/10/2023 19:18:04,26762.46,D,0,DEV0194,nypy
ACC000044,TXN0000015029,03/10/2023 19:21:46,15039.37,D,0,DEV0111,jzzcsh
ACC000044,TXN0000015028,03/10/2023 19:23:51,37082.32,D,0,DEV0006,payment
ACC000027,TXN0000009049,03/10/2023 19:31:12,50959.98,C,0,DEV0068,payment
ACC000042,TXN0000014306,03/10/2023 19:31:56,11892.42,D,0,DEV0011,other3
ACC000036,TXN0000012415,03/10/2023 19:33:12,4302.66,D,0,DEV0131,ezpsa
ACC000045,TXN0000015500,03/10/2023 19:34:29,32613.06,C,1,DEV0139,jzzcsh
ACC000036,TXN0000012418,03/10/2023 19:35:18,5976.88,D,0,DEV0199,ezpsa
ACC000042,TXN0000014304,03/10/2023 19:39:37,61326.34,D,1,DEV0116,other3
ACC000039,TXN0000013433,03/10/2023 19:39:38,19336.98,D,0,DEV0093,jzzcsh
ACC000023,TXN0000007697,03/10/2023 19:43:49,26954.11,D,0,DEV0005,payment
ACC000045,TXN0000015504,03/10/2023 19:54:14,19051.08,D,0,DEV0139,ezpsa
ACC000015,TXN0000004478,03/10/2023 19:57:10,18795.7,D,0,DEV0003,other3
ACC000030,TXN0000010155,03/10/2023 20:18:16,22223.66,D,0,DEV0185,other1
ACC000045,TXN0000015502,03/10/2023 20:54:05,17931.72,D,0,DEV0139,payment
ACC000044,TXN0000015030,03/10/2023 21:07:35,23494.31,D,1,DEV0006,transfer
ACC000029,TXN0000009685,03/10/2023 21:20:07,55047.89,C,0,DEV0087,other1
ACC000050,TXN0000017315,03/10/2023 21:31:10,13679.01,D,0,DEV0090,other1
ACC000005,TXN0000001282,03/10/2023 21:47:53,5463.19,D,0,DEV0187,payment
ACC000022,TXN0000007351,03/10/2023 23:37:41,4143.41,D,0,DEV0112,ezpsa
ACC000031,TXN0000010487,04/10/2023 01:11:33,22487.34,D,0,DEV0135,other1
ACC000023,TXN0000007700,04/10/2023 01:12:58,17834.59,D,0,DEV0005,other1
ACC000001,TXN0000000012,04/10/2023 01:34:12,25370.45,C,0,DEV0177,payment
ACC000011,TXN0000003305,04/10/2023 01:52:10,19845.45,D,0,DEV0065,transfer
ACC000005,TXN0000001285,04/10/2023 02:10:51,2584.35,D,0,DEV0102,ezpsa
ACC000044,TXN0000015035,04/10/2023 02:32:42,28889.45,C,0,DEV0006,transfer
ACC000046,TXN0000015994,04/10/2023 03:58:38,29425.13,D,0,DEV0188,other2
ACC000042,TXN0000014312,04/10/2023 05:34:24,26772.89,D,0,DEV0011,payment
ACC000031,TXN0000010485,04/10/2023 06:54:08,18852.47,C,0,DEV0135,nypy
ACC000007,TXN0000001979,04/10/2023 07:04:01,19474.26,D,0,DEV0160,jzzcsh
ACC000020,TXN0000006425,04/10/2023 07:59:56,21136.78,D,0,DEV0175,other2
ACC000027,TXN0000009053,04/10/2023 08:12:36,51008.0,C,0,DEV0068,transfer
ACC000011,TXN0000003304,04/10/2023 08:19:55,13143.85,D,0,DEV0006,payment
ACC000006,TXN0000001594,04/10/2023 08:26:11,40272.02,C,0,DEV0103,other3
ACC000045,TXN0000015506,04/10/2023 08:29:14,17378.89,C,0,DEV0139,nypy
ACC000007,TXN0000001977,04/10/2023 08:46:47,35343.07,D,0,DEV0160,payment
ACC000045,TXN0000015507,04/10/2023 08:51:32,16027.38,C,0,DEV0139,ezpsa
ACC000037,TXN0000012687,04/10/2023 09:11:59,71017.21,C,0,DEV0076,other2
ACC000039,TXN0000013437,04/10/2023 09:11:59,13001.43,D,0,DEV0093,payment
ACC000047,TXN0000016234,04/10/2023 09:20:04,3353.45,C,0,DEV0154,ezpsa
ACC000022,TXN0000007353,04/10/2023 09:21:37,3914.0,D,0,DEV0112,ezpsa
ACC000040,TXN0000013695,04/10/2023 09:24:41,12176.62,D,0,DEV0059,jzzcsh
ACC000021,TXN0000006845,04/10/2023 09:26:47,23383.32,D,0,DEV0172,other2
ACC000023,TXN0000007705,04/10/2023 09:35:04,12920.71,D,0,DEV0005,payment
ACC000040,TXN0000013693,04/10/2023 09:38:00,19954.89,D,0,DEV0059,nypy
ACC000045,TXN0000015505,04/10/2023 09:41:28,10773.56,C,0,DEV0139,other1
ACC000030,TXN0000010162,04/10/2023 09:48:16,67098.13,C,0,DEV0129,nypy
ACC000022,TXN0000007355,04/10/2023 10:05:22,4808.83,D,0,DEV0112,nypy
ACC000021,TXN0000006846,04/10/2023 10:18:14,43924.08,D,0,DEV0172,other1
ACC000047,TXN0000016237,04/10/2023 10:19:35,3843.25,D,1,DEV0174,ezpsa
ACC000019,TXN0000005960,04/10/2023 10:20:27,6187.21,C,0,DEV0029,ezpsa
ACC000021,TXN0000006847,04/10/2023 10:37:22,14974.79,D,1,DEV0172,nypy
ACC000043,TXN0000014779,04/10/2023 10:40:06,5919.18,D,0,DEV0186,nypy
ACC000042,TXN0000014311,04/10/2023 10:45:29,36187.52,D,0,DEV0011,nypy
ACC000048,TXN0000016498,04/10/2023 11:00:57,40071.39,D,0,DEV0019,other1
ACC000039,TXN0000013438,04/10/2023 11:03:10,34251.29,C,0,DEV0096,other2
ACC000001,TXN0000000010,04/10/2023 11:03:38,26485.82,C,1,DEV0003,other1
ACC000042,TXN0000014313,04/10/2023 11:10:47,67565.25,D,0,DEV0011,payment
ACC000050,TXN0000017320,04/10/2023 11:11:49,18128.23,D,0,DEV0040,ezpsa
ACC000046,TXN0000015992,04/10/2023 11:24:13,8177.51,D,0,DEV0194,nypy
ACC000030,TXN0000010160,04/10/2023 11:27:55,72798.38,C,0,DEV0006,jzzcsh
ACC000001,TXN0000000013,04/10/2023 11:34:56,6027.32,D,0,DEV0074,other2
ACC000050,TXN0000017321,04/10/2023 11:41:55,21577.89,D,0,DEV0090,ezpsa
ACC000050,TXN0000017318,04/10/2023 11:51:22,16010.95,C,1,DEV0090,other1
ACC000025,TXN0000008328,04/10/2023 11:56:36,2137.97,C,0,DEV0075,other1
ACC000046,TXN0000015993,04/10/2023 11:59:58,66680.56,C,0,DEV0188,payment
ACC000026,TXN0000008767,04/10/2023 12:03:26,46590.57,C,1,DEV0057,payment
ACC000043,TXN0000014780,04/10/2023 12:05:38,9881.42,C,0,DEV0042,other1
ACC000009,TXN0000002658,04/10/2023 12:13:12,25966.71,D,0,DEV0194,ezpsa
ACC000014,TXN0000004134,04/10/2023 12:13:33,11470.14,D,0,DEV0076,other2
ACC000037,TXN0000012686,04/10/2023 12:16:15,61525.83,C,0,DEV0076,other3
ACC000008,TXN0000002239,04/10/2023 12:27:52,34024.72,D,1,DEV0184,other1
ACC000040,TXN0000013698,04/10/2023 12:28:34,30596.27,D,0,DEV0059,other1
ACC000003,TXN0000000573,04/10/2023 12:41:52,13235.03,C,0,DEV0113,other1
ACC000026,TXN0000008768,04/10/2023 12:42:54,21767.97,D,0,DEV0057,transfer
ACC000040,TXN0000013697,04/10/2023 12:45:32,18191.69,D,0,DEV0059,other2
ACC000003,TXN0000000572,04/10/2023 12:47:50,21278.94,D,1,DEV0113,jzzcsh
ACC000014,TXN0000004133,04/10/2023 12:51:46,20012.61,C,0,DEV0138,nypy
ACC000034,TXN0000011659,04/10/2023 13:00:38,2370.6,C,0,DEV0151,payment
ACC000030,TXN0000010161,04/10/2023 13:13:29,26651.35,C,1,DEV0129,other1
ACC000035,TXN0000012023,04/10/2023 13:13:52,1781.51,C,0,DEV0005,ezpsa
ACC000047,TXN0000016236,04/10/2023 13:26:17,3221.13,D,1,DEV0154,payment
ACC000004,TXN0000000866,04/10/2023 13:40:11,31565.64,D,0,DEV0054,payment
ACC000035,TXN0000012024,04/10/2023 13:49:57,1281.08,C,0,DEV0186,other1
ACC000009,TXN0000002659,04/10/2023 13:57:50,49884.39,C,0,DEV0021,jzzcsh
ACC000022,TXN0000007354,04/10/2023 14:08:55,3432.6,D,0,DEV0112,nypy
ACC000047,TXN0000016235,04/10/2023 14:09:33,2717.68,D,0,DEV0154,nypy
ACC000037,TXN0000012684,04/10/2023 14:20:46,66790.22,C,0,DEV0076,transfer
ACC000022,TXN0000007352,04/10/2023 14:20:49,6230.18,D,0,DEV0112,payment
ACC000044,TXN0000015037,04/10/2023 14:29:20,28876.33,D,0,DEV0006,ezpsa
ACC000037,TXN0000012685,04/10/2023 14:33:11,58103.3,D,0,DEV0076,ezpsa
ACC000019,TXN0000005959,04/10/2023 14:34:33,4299.9,D,1,DEV0029,ezpsa
ACC000031,TXN0000010488,04/10/2023 14:45:21,9257.58,D,0,DEV0135,payment
ACC000031,TXN0000010489,04/10/2023 14:50:49,38749.46,D,0,DEV0135,nypy
ACC000023,TXN0000007704,04/10/2023 15:01:39,17724.72,D,0,DEV0005,ezpsa
ACC000019,TXN0000005961,04/10/2023 15:01:43,4430.42,C,0,DEV0029,other1
ACC000028,TXN0000009308,04/10/2023 15:12:41,13242.91,D,0,DEV0101,other2
ACC000044,TXN0000015033,04/10/2023 15:15:19,23009.96,D,0,DEV0006,other2
ACC000035,TXN0000012022,04/10/2023 15:46:42,1057.39,D,0,DEV0186,transfer
ACC000023,TXN0000007702,04/10/2023 15:51:04,19790.54,D,0,DEV0005,payment
ACC000019,TXN0000005958,04/10/2023 15:53:02,7455.36,D,0,DEV0029,jzzcsh
ACC000002,TXN0000000315,04/10/2023 15:57:13,4383.84,C,0,DEV0086,jzzcsh
ACC000023,TXN0000007703,04/10/2023 15:59:32,33941.41,D,0,DEV0005,nypy
ACC000037,TXN0000012688,04/10/2023 16:01:03,69214.94,C,0,DEV0076,transfer
ACC000050,TXN0000017322,04/10/2023 16:03:08,11951.8,D,0,DEV0090,other2
ACC000034,TXN0000011655,04/10/2023 16:04:46,1681.03,D,0,DEV0151,other2
ACC000007,TXN0000001978,04/10/2023 16:19:12,43399.36,D,0,DEV0098,payment
ACC000050,TXN0000017319,04/10/2023 16:25:09,14363.93,D,0,DEV0090,nypy
ACC000043,TXN0000014781,04/10/2023 16:28:03,12023.12,C,0,DEV0186,other2
ACC000044,TXN0000015036,04/10/2023 16:30:37,27158.41,D,0,DEV0006,payment
ACC000004,TXN0000000867,04/10/2023 16:41:36,62035.38,D,0,DEV0054,jzzcsh
ACC000028,TXN0000009310,04/10/2023 16:42:36,20463.24,C,0,DEV0101,payment
ACC000004,TXN0000000865,04/10/2023 16:43:49,47889.27,C,0,DEV0054,other1
ACC000004,TXN0000000864,04/10/2023 16:58:04,28368.08,D,0,DEV0091,nypy
ACC000001,TXN0000000009,04/10/2023 17:02:18,14372.22,D,0,DEV0074,other1
ACC000028,TXN0000009309,04/10/2023 17:07:05,12707.82,C,0,DEV0101,other3
ACC000008,TXN0000002238,04/10/2023 17:18:34,16300.02,D,0,DEV0184,other1
ACC000028,TXN0000009307,04/10/2023 17:28:48,18204.09,D,0,DEV0101,other3
ACC000034,TXN0000011656,04/10/2023 17:45:00,1803.66,D,0,DEV0033,payment
ACC000024,TXN0000008102,04/10/2023 17:54:44,5093.04,D,0,DEV0078,payment
ACC000002,TXN0000000316,04/10/2023 18:04:33,5673.85,D,0,DEV0086,ezpsa
ACC000017,TXN0000005272,04/10/2023 18:06:34,3906.84,D,0,DEV0096,payment
ACC000040,TXN0000013696,04/10/2023 18:17:55,20316.25,C,1,DEV0059,other2
ACC000003,TXN0000000571,04/10/2023 18:26:26,19505.68,D,0,DEV0113,other3
ACC000042,TXN0000014314,04/10/2023 18:33:08,42901.75,D,1,DEV0011,ezpsa
ACC000001,TXN0000000011,04/10/2023 18:33:12,14017.4,D,0,DEV0074,jzzcsh
ACC000002,TXN0000000318,04/10/2023 18:34:40,3921.71,D,0,DEV0086,other1
ACC000002,TXN0000000317,04/10/2023 18:38:52,4298.33,D,0,DEV0178,other2
ACC000034,TXN0000011660,04/10/2023 18:39:22,2868.17,C,0,DEV0033,nypy
ACC000008,TXN0000002237,04/10/2023 18:42:11,45839.49,C,0,DEV0066,nypy
ACC000041,TXN0000014084,04/10/2023 18:43:16,39057.95,D,0,DEV0039,jzzcsh
ACC000038,TXN0000013084,04/10/2023 18:49:42,36704.63,C,0,DEV0140,transfer
ACC000041,TXN0000014083,04/10/2023 18:54:38,38215.47,C,0,DEV0039,other2
ACC000038,TXN0000013087,04/10/2023 18:55:05,28926.84,D,1,DEV0140,jzzcsh
ACC000032,TXN0000010983,04/10/2023 18:56:10,6429.44,C,0,DEV0154,other1
ACC000027,TXN0000009054,04/10/2023 18:57:41,31729.24,D,0,DEV0106,other1
ACC000034,TXN0000011657,04/10/2023 18:58:30,2350.51,D,0,DEV0151,jzzcsh
ACC000042,TXN0000014310,04/10/2023 19:09:54,22305.66,D,0,DEV0011,nypy
ACC000009,TXN0000002657,04/10/2023 19:10:28,19349.88,D,0,DEV0194,jzzcsh
ACC000044,TXN0000015031,04/10/2023 19:10:45,52347.91,C,0,DEV0006,other3
ACC000044,TXN0000015034,04/10/2023 19:11:35,12107.73,D,0,DEV0006,transfer
ACC000048,TXN0000016499,04/10/2023 19:14:34,51271.51,D,0,DEV0052,other3
ACC000044,TXN0000015032,04/10/2023 19:15:49,28207.09,D,0,DEV0006,jzzcsh
ACC000039,TXN0000013436,04/10/2023 19:17:00,18259.37,D,0,DEV0093,nypy
ACC000014,TXN0000004132,04/10/2023 19:28:19,11154.94,D,0,DEV0138,payment
ACC000023,TXN0000007701,04/10/2023 19:30:08,20530.72,D,0,DEV0005,nypy
ACC000031,TXN0000010486,04/10/2023 19:30:48,45118.97,D,1,DEV0135,other3
ACC000038,TXN0000013085,04/10/2023 19:33:12,18451.32,D,0,DEV0140,transfer
ACC000038,TXN0000013086,04/10/2023 19:43:37,51022.03,D,1,DEV0140,other3
ACC000042,TXN0000014307,04/10/2023 19:46:47,33689.72,D,0,DEV0011,payment
ACC000042,TXN0000014308,04/10/2023 19:53:28,53675.57,D,0,DEV0011,transfer
ACC000026,TXN0000008766,04/10/2023 19:54:07,33597.41,C,0,DEV0057,other1
ACC000023,TXN0000007699,04/10/2023 19:54:12,11284.07,D,1,DEV0150,nypy
ACC000028,TXN0000009311,04/10/2023 20:58:14,21580.4,D,0,DEV0101,other3
ACC000042,TXN0000014309,04/10/2023 21:06:10,39320.57,C,0,DEV0011,nypy
ACC000011,TXN0000003306,04/10/2023 21:56:04,10390.55,D,0,DEV0065,ezpsa
ACC000040,TXN0000013694,04/10/2023 21:56:09,45501.32,C,0,DEV0059,ezpsa
ACC000034,TXN0000011658,04/10/2023 23:18:17,2916.58,C,0,DEV0151,payment
ACC000010,TXN0000002885,05/10/2023 00:28:09,32524.45,D,0,DEV0003,jzzcsh
ACC000019,TXN0000005962,05/10/2023 01:08:05,4642.27,D,0,DEV0055,nypy
ACC000033,TXN0000011299,05/10/2023 01:13:15,29949.63,D,0,DEV0113,other2
ACC000025,TXN0000008330,05/10/2023 01:25:54,1027.58,D,0,DEV0111,other1
ACC000014,TXN0000004135,05/10/2023 01:35:52,12925.62,D,0,DEV0138,other1
ACC000016,TXN0000004925,05/10/2023 02:51:21,43400.62,C,0,DEV0102,other3
ACC000044,TXN0000015042,05/10/2023 02:54:38,15754.73,D,0,DEV0006,payment
ACC000042,TXN0000014315,05/10/2023 03:14:45,33079.12,D,0,DEV0011,jzzcsh
ACC000019,TXN0000005963,05/10/2023 03:47:56,4764.16,D,0,DEV0029,ezpsa
ACC000020,TXN0000006429,05/10/2023 03:48:31,25457.36,D,0,DEV0082,other3
ACC000018,TXN0000005581,05/10/2023 04:11:59,8975.14,D,0,DEV0060,transfer
ACC000019,TXN0000005966,05/10/2023 04:18:51,4097.14,D,0,DEV0029,other3
ACC000020,TXN0000006428,05/10/2023 04:33:05,28570.79,C,0,DEV0082,jzzcsh
ACC000034,TXN0000011661,05/10/2023 04:46:05,1403.29,D,0,DEV0151,other1
ACC000018,TXN0000005583,05/10/2023 05:39:42,8746.99,D,0,DEV0110,ezpsa
ACC000031,TXN0000010496,05/10/2023 06:26:37,16354.95,C,0,DEV0135,transfer
ACC000029,TXN0000009689,05/10/2023 06:33:26,21498.59,C,0,DEV0125,nypy
ACC000023,TXN0000007707,05/10/2023 07:40:15,20472.09,D,0,DEV0005,other1
ACC000049,TXN0000016813,05/10/2023 07:54:11,4445.63,D,0,DEV0069,payment
ACC000022,TXN0000007356,05/10/2023 07:57:55,5125.26,C,0,DEV0112,other1
ACC000020,TXN0000006431,05/10/2023 08:41:01,17206.24,D,0,DEV0082,payment
ACC000013,TXN0000003872,05/10/2023 08:52:55,31337.88,C,0,DEV0196,transfer
ACC000049,TXN0000016816,05/10/2023 09:04:06,3178.73,D,0,DEV0069,ezpsa
ACC000049,TXN0000016814,05/10/2023 09:15:51,4573.66,D,0,DEV0069,jzzcsh
ACC000024,TXN0000008104,05/10/2023 09:20:02,7613.43,C,0,DEV0078,other1
ACC000026,TXN0000008770,05/10/2023 09:26:23,44736.55,C,0,DEV0151,ezpsa
